X,Y,Name,CITY,CROSS_ST,DIR,Field_1,OWLROUTES,POINT_X,POINT_Y,POS,PUBLIC_NAME,ROUTESSTPG,SHAPE,STATUS,STREET,SYSTEMSTOP
-87.709443619,42.004857741,Kedzie & Pratt,LINCOLNWOOD,PRATT,SB,"Kedzie &amp; Pratt",,-87.709444,42.004858,NT,"Kedzie &amp; Pratt",11,Point,In Service,KEDZIE,18320
-87.70913691,42.007350654,6933 N Kedzie,CHICAGO,MORSE (6933 NORTH),NB,6933 N Kedzie,,-87.709137,42.007351,MB,6933 N Kedzie,11,Point,In Service,KEDZIE,12035
-87.709142011,42.011972223,Kedzie & Touhy,SKOKIE,TOUHY,SB,"Kedzie &amp; Touhy",,-87.709142,42.011972,NS,"Kedzie &amp; Touhy",11,Point,In Service,KEDZIE,15445
-87.708638516,42.015437782,Kedzie & Jarvis,CHICAGO,JARVIS,NB,"Kedzie &amp; Jarvis",,-87.708639,42.015438,NS,"Kedzie &amp; Jarvis",11,Point,In Service,KEDZIE,14747
-87.706351198,41.706026571,103rd Street & Homan,CHICAGO,HOMAN,EB,"103rd Street &amp; Homan",,-87.706351,41.706027,NS,"103rd Street &amp; Homan",103,Point,In Service,103RD STREET,12127
-87.703699947,41.70625794,103rd Street & Spaulding,EVERGREEN PARK,SPAULDING,WB,"103rd Street &amp; Spaulding",,-87.7037,41.706258,NS,"103rd Street &amp; Spaulding",103,Point,In Service,103RD STREET,12204
-87.705626,41.778863,63rd Street & Spaulding,CHICAGO,SPAULDING,EB,"63rd Street &amp; Spaulding",N63,-87.705626,41.778863,NS,"63rd Street &amp; Spaulding",63,Point,In Service,63RD STREET,3394
-87.703270831,41.780878499,Kedzie & 62nd Street,CHICAGO,62ND STREET,SB,"Kedzie &amp; 62nd Street",,-87.703271,41.780879,NS,"Kedzie &amp; 62nd Street","52,52A",Point,In Service,KEDZIE,3097
-87.703229629,41.778868134,Kedzie & 63rd Street,CHICAGO,63RD STREET,SB,"Kedzie &amp; 63rd Street",,-87.70323,41.778868,FS,"Kedzie &amp; 63rd Street","52,52A",Point,In Service,KEDZIE,16138
-87.703238094,41.786042836,Kedzie & 59th Street,CHICAGO,59TH STREET,NB,"Kedzie &amp; 59th Street",,-87.703238,41.786043,NS,"Kedzie &amp; 59th Street","52,52A",Point,In Service,KEDZIE,3104
-87.705856294,41.793530447,55th Street & Spaulding,CHICAGO,SPAULDING,WB,"55th Street &amp; Spaulding",N55,-87.705856,41.79353,NS,"55th Street &amp; Spaulding",55,Point,In Service,55TH STREET,17022
-87.703671701,41.795434053,Kedzie & 54th Street,CHICAGO,54TH STREET,SB,"Kedzie &amp; 54th Street",,-87.703672,41.795434,NS,"Kedzie &amp; 54th Street","52,52A",Point,In Service,KEDZIE,3089
-87.703522725,41.795243521,Kedzie & 54th Street,CHICAGO,54TH STREET,NB,"Kedzie &amp; 54th Street",,-87.703523,41.795244,NS,"Kedzie &amp; 54th Street","52,52A",Point,In Service,KEDZIE,3109
-87.703671505,41.800714904,Kedzie & 51st Street,CHICAGO,51ST STREET,NB,"Kedzie &amp; 51st Street",,-87.703672,41.800715,NS,"Kedzie &amp; 51st Street","52,52A",Point,In Service,KEDZIE,3112
-87.703628445,41.798922644,Kedzie & 52nd Street,CHICAGO,52ND STREET,NB,"Kedzie &amp; 52nd Street",,-87.703628,41.798923,NS,"Kedzie &amp; 52nd Street","52,52A",Point,In Service,KEDZIE,3111
-87.704132142,41.810073429,Kedzie & 46th Street,CHICAGO,46TH STREET,SB,"Kedzie &amp; 46th Street",,-87.704132,41.810073,NS,"Kedzie &amp; 46th Street",52,Point,In Service,KEDZIE,3079
-87.704025098,41.811615117,Kedzie & 45th Street,CHICAGO,45TH STREET,NB,"Kedzie &amp; 45th Street",,-87.704025,41.811615,NS,"Kedzie &amp; 45th Street",52,Point,In Service,KEDZIE,3120
-87.704295258,41.813821329,Kedzie & Archer,CHICAGO,ARCHER,SB,"Kedzie &amp; Archer",,-87.704295,41.813821,FS,"Kedzie &amp; Archer",52,Point,In Service,KEDZIE,17338
-87.704639029,41.822521588,Pershing & Kedzie,CHICAGO,KEDZIE,EB,"Pershing &amp; Kedzie",,-87.704639,41.822522,NS,"Pershing &amp; Kedzie",39,Point,In Service,PERSHING,7798
-87.704650735,41.828170036,Kedzie & 36th Street,CHICAGO,36TH STREET,SB,"Kedzie &amp; 36th Street",,-87.704651,41.82817,NS,"Kedzie &amp; 36th Street",52,Point,In Service,KEDZIE,3068
-87.704765212,41.832575024,3349 S Kedzie,CHICAGO,3349 SOUTH,SB,3349 S Kedzie,,-87.704765,41.832575,MB,3349 S Kedzie,"35,52",Point,In Service,KEDZIE,3066
-87.70494,41.839129,Kedzie & 30th Street,CHICAGO,30TH STREET,SB,"Kedzie &amp; 30th Street",,-87.70494,41.839129,NS,"Kedzie &amp; 30th Street",52,Point,In Service,KEDZIE,3063
-87.704955328,41.844681648,Kedzie & 26th Street,CHICAGO,26TH STREET,NB,"Kedzie &amp; 26th Street",,-87.704955,41.844682,FS,"Kedzie &amp; 26th Street",52,Point,In Service,KEDZIE,17449
-87.705172704,41.851928514,Kedzie & Cermak,CHICAGO,CERMAK,NB,"Kedzie &amp; Cermak",,-87.705173,41.851929,FS,"Kedzie &amp; Cermak",52,Point,In Service,KEDZIE,17415
-87.705533865,41.858882176,Kedzie & 16th Street,CHICAGO,16TH STREET,SB,"Kedzie &amp; 16th Street",,-87.705534,41.858882,FS,"Kedzie &amp; 16th Street",52,Point,In Service,KEDZIE,15301
-87.705661391,41.862336232,Kedzie & Douglas,CHICAGO,DOUGLAS (s.service drive),SB,"Kedzie &amp; Douglas",,-87.705661,41.862336,FS,"Kedzie &amp; Douglas",52,Point,In Service,KEDZIE,3050
-87.705536,41.864485001,Kedzie & 13th Street,CHICAGO,13TH STREET,NB,"Kedzie &amp; 13th Street",,-87.705536,41.864485,NS,"Kedzie &amp; 13th Street",52,Point,In Service,KEDZIE,3150
-87.705941386,41.871939405,Kedzie & Lexington,CHICAGO,LEXINGTON,SB,"Kedzie &amp; Lexington",,-87.705941,41.871939,NS,"Kedzie &amp; Lexington",52,Point,In Service,KEDZIE,17420
-87.705874991,41.869892058,Kedzie & Arthington,CHICAGO,ARTHINGTON,SB,"Kedzie &amp; Arthington",,-87.705875,41.869892,FS,"Kedzie &amp; Arthington",52,Point,In Service,KEDZIE,17417
-87.705768642,41.871794394,Kedzie & Lexington,CHICAGO,LEXINGTON,NB,"Kedzie &amp; Lexington",,-87.705769,41.871794,NS,"Kedzie &amp; Lexington",52,Point,In Service,KEDZIE,17419
-87.705878999,41.875791001,Kedzie & Van Buren,CHICAGO,VAN BUREN (north leg),NB,"Kedzie &amp; Van Buren",,-87.705879,41.875791,NS,"Kedzie &amp; Van Buren",52,Point,In Service,KEDZIE,3158
-87.706075394,41.882708127,Kedzie & Washington,CHICAGO,WASHINGTON,NB,"Kedzie &amp; Washington",,-87.706075,41.882708,NS,"Kedzie &amp; Washington",52,Point,In Service,KEDZIE,3164
-87.706293576,41.884139071,Kedzie & Lake (Green Line),CHICAGO,LAKE,SB,"Kedzie &amp; Lake (Green Line)",,-87.706294,41.884139,FS,"Kedzie &amp; Lake (Green Line)",52,Point,In Service,KEDZIE,15679
-87.706284524,41.889737081,Kedzie & Franklin,CHICAGO,FRANKLIN(s.service drive),NB,"Kedzie &amp; Franklin",,-87.706285,41.889737,NS,"Kedzie &amp; Franklin",52,Point,In Service,KEDZIE,3170
-87.706572,41.893798,Kedzie & Huron,CHICAGO,HURON,SB,"Kedzie &amp; Huron",,-87.706572,41.893798,NS,"Kedzie &amp; Huron",52,Point,In Service,KEDZIE,3025
-87.70652731,41.89205631,Kedzie & Ohio,CHICAGO,OHIO,SB,"Kedzie &amp; Ohio",,-87.706527,41.892056,NS,"Kedzie &amp; Ohio",52,Point,In Service,KEDZIE,3026
-87.706426001,41.893632,Kedzie & Huron,CHICAGO,HURON,NB,"Kedzie &amp; Huron",,-87.706426,41.893632,NS,"Kedzie &amp; Huron",52,Point,In Service,KEDZIE,3173
-87.706690894,41.89547423,Chicago & Kedzie,CHICAGO,KEDZIE,EB,"Chicago &amp; Kedzie",N66,-87.706691,41.895474,NS,"Chicago &amp; Kedzie",66,Point,In Service,CHICAGO,538
-87.706275597,41.898094615,Grand & Kedzie,CHICAGO,KEDZIE,EB,"Grand &amp; Kedzie",,-87.706276,41.898095,FS,"Grand &amp; Kedzie",65,Point,In Service,GRAND,15175
-87.70668071,41.911828834,Kedzie & Wabansia,,WABASNSIA,NB,"Kedzie &amp; Wabansia",,-87.706681,41.911829,NS,"Kedzie &amp; Wabansia",73,Point,Temp In,KEDZIE,18615
-87.705467643,41.927815447,Milwaukee & Logan Boulevard,CHICAGO,LOGAN BOULEVARD,SEB,"Milwaukee &amp; Logan Boulevard",,-87.705468,41.927815,FS,"Milwaukee &amp; Logan Boulevard",56,Point,In Service,MILWAUKEE,5468
-87.705917837,41.968543754,Lawrence & Albany,CHICAGO,ALBANY,WB,"Lawrence &amp; Albany",N81,-87.705918,41.968544,NS,"Lawrence &amp; Albany",81,Point,In Service,LAWRENCE,3801
-87.705451153,41.989377173,Lincoln & Whipple,CHICAGO,WHIPPLE (north leg),NWB,"Lincoln &amp; Whipple",,-87.705451,41.989377,NS,"Lincoln &amp; Whipple",11,Point,In Service,LINCOLN,1500
-87.704385001,41.988701001,Lincoln & Sacramento,CHICAGO,SACRAMENTO (north leg),NWB,"Lincoln &amp; Sacramento",,-87.704385,41.988701,NS,"Lincoln &amp; Sacramento",11,Point,In Service,LINCOLN,1499
-87.704060999,41.98831,Lincoln & Sacramento,CHICAGO,SACRAMENTO (south leg),SEB,"Lincoln &amp; Sacramento",,-87.704061,41.98831,NS,"Lincoln &amp; Sacramento",11,Point,In Service,LINCOLN,1361
-87.704320023,41.997416855,Devon & Sacramento,CHICAGO,SACRAMENTO,EB,"Devon &amp; Sacramento",,-87.70432,41.997417,FS,"Devon &amp; Sacramento",155,Point,In Service,DEVON,17193
-87.704518567,42.011785439,Touhy & Sacramento,CHICAGO,SACRAMENTO,EB,"Touhy &amp; Sacramento",,-87.704519,42.011785,NS,"Touhy &amp; Sacramento",96,Point,In Service,TOUHY,12040
-87.704731997,42.064229317,Central Street & Walnut,EVANSTON,WALNUT,EB,"Central Street &amp; Walnut",,-87.704732,42.064229,NT,"Central Street &amp; Walnut","201,206",Point,Flag,CENTRAL STREET,14284
-87.703274416,42.064437446,Central Street & Hartrey,EVANSTON,HARTREY,WB,"Central Street &amp; Hartrey",,-87.703274,42.064437,NT,"Central Street &amp; Hartrey","201,206",Point,Flag,CENTRAL STREET,14682
-87.702877483,41.684284179,115th Street & Spaulding,CHICAGO,SPAULDING,WB,"115th Street &amp; Spaulding",,-87.702877,41.684284,NS,"115th Street &amp; Spaulding",52A,Point,In Service,115TH STREET,10059
-87.700571582,41.69151329,111th Street & Kedzie,CHICAGO,KEDZIE,EB,"111th Street &amp; Kedzie",,-87.700572,41.691513,FS,"111th Street &amp; Kedzie",112,Point,In Service,111TH STREET,18600
-87.701017,41.695294,Kedzie & 109th Street,CHICAGO,109TH STREET,SB,"Kedzie &amp; 109th Street",,-87.701017,41.695294,NS,"Kedzie &amp; 109th Street",52A,Point,In Service,KEDZIE,10052
-87.70099967,41.698974063,Kedzie & 107th Street,CHICAGO,107TH STREET,NB,"Kedzie &amp; 107th Street",,-87.701,41.698974,FS,"Kedzie &amp; 107th Street",52A,Point,In Service,KEDZIE,18421
-87.701298635,41.702610332,Kedzie & 105th Street,CHICAGO,105TH STREET,SB,"Kedzie &amp; 105th Street",,-87.701299,41.70261,NS,"Kedzie &amp; 105th Street",52A,Point,In Service,KEDZIE,10048
-87.701132859,41.70243853,Kedzie & 105th Street,CHICAGO,105TH STREET,NB,"Kedzie &amp; 105th Street",,-87.701133,41.702439,NS,"Kedzie &amp; 105th Street",52A,Point,In Service,KEDZIE,9972
-87.701478964,41.706061232,103rd Street & Kedzie,CHICAGO,KEDZIE,EB,"103rd Street &amp; Kedzie",,-87.701479,41.706061,NS,"103rd Street &amp; Kedzie",103,Point,In Service,103RD STREET,12129
-87.701304072,41.707477424,Kedzie & 102nd Street,EVERGREEN PARK,102ND STREET (south leg),NB,"Kedzie &amp; 102nd Street",,-87.701304,41.707477,NS,"Kedzie &amp; 102nd Street",52A,Point,In Service,KEDZIE,9975
-87.701717066,41.711682716,Kedzie & 100th Street,EVERGREEN PARK,100TH STREET (north leg),SB,"Kedzie &amp; 100th Street",,-87.701717,41.711683,NS,"Kedzie &amp; 100th Street",52A,Point,In Service,KEDZIE,10043
-87.702071905,41.720935469,Kedzie & 95th Street,EVERGREEN PARK,95TH STREET,SB,"Kedzie &amp; 95th Street",,-87.702072,41.720935,NS,"Kedzie &amp; 95th Street",52A,Point,In Service,KEDZIE,10038
-87.701919483,41.729797024,Kedzie & 90th Street,EVERGREEN PARK,90TH STREET,NB,"Kedzie &amp; 90th Street",,-87.701919,41.729797,NS,"Kedzie &amp; 90th Street",52A,Point,In Service,KEDZIE,9987
-87.702375093,41.733485181,Kedzie & 88th Street,EVERGREEN PARK,88TH STREET,SB,"Kedzie &amp; 88th Street",,-87.702375,41.733485,NT,"Kedzie &amp; 88th Street",52A,Point,In Service,KEDZIE,10031
-87.702175099,41.737187378,8600 S Kedzie,CHICAGO,8600 SOUTH,SB,8600 S Kedzie,,-87.702175,41.737187,MB,8600 S Kedzie,52A,Point,In Service,KEDZIE,10029
-87.702034287,41.734913806,Kedzie & 87th Street,EVERGREEN PARK,87TH STREET,NB,"Kedzie &amp; 87th Street",,-87.702034,41.734914,NS,"Kedzie &amp; 87th Street",52A,Point,In Service,KEDZIE,9990
-87.702315,41.744409,Kedzie & 82nd Street,CHICAGO,82ND STREET,SB,"Kedzie &amp; 82nd Street",,-87.702315,41.744409,NS,"Kedzie &amp; 82nd Street",52A,Point,In Service,KEDZIE,10025
-87.702170001,41.744243,Kedzie & 82nd Street,CHICAGO,82ND STREET,NB,"Kedzie &amp; 82nd Street",,-87.70217,41.744243,NS,"Kedzie &amp; 82nd Street",52A,Point,In Service,KEDZIE,9995
-87.702627,41.762482,Kedzie & 72nd Street,CHICAGO,72ND STREET,NB,"Kedzie &amp; 72nd Street",,-87.702627,41.762482,NS,"Kedzie &amp; 72nd Street",52A,Point,In Service,KEDZIE,10004
-87.7026459,41.764465461,71st Street & Kedzie,CHICAGO,KEDZIE,WB,"71st Street &amp; Kedzie",,-87.702646,41.764465,NS,"71st Street &amp; Kedzie",67,Point,In Service,71ST STREET,4301
-87.700555008,41.779072892,63rd Street & Albany,CHICAGO,ALBANY,WB,"63rd Street &amp; Albany",N63,-87.700555,41.779073,NS,"63rd Street &amp; Albany",63,Point,In Service,63RD STREET,3262
-87.703166832,41.782538498,Kedzie & 61st Street,CHICAGO,61ST STREET,NB,"Kedzie &amp; 61st Street",,-87.703167,41.782539,NS,"Kedzie &amp; 61st Street","52,52A",Point,In Service,KEDZIE,3102
-87.700799724,41.786360912,59th Street & Albany,CHICAGO,ALBANY,WB,"59th Street &amp; Albany",,-87.7008,41.786361,NS,"59th Street &amp; Albany",59,Point,In Service,59TH STREET,13080
-87.702673999,41.844495,26th Street & Albany,CHICAGO,ALBANY,EB,"26th Street &amp; Albany",N60,-87.702674,41.844495,NT,"26th Street &amp; Albany",60,Point,In Service,26TH STREET,6317
-87.700048596,41.844686801,26th Street & Sacramento,CHICAGO,SACRAMENTO,WB,"26th Street &amp; Sacramento",N60,-87.700049,41.844687,NS,"26th Street &amp; Sacramento",60,Point,In Service,26TH STREET,6396
-87.700867,41.877318,Jackson & Sacramento,CHICAGO,SACRAMENTO,EB,"Jackson &amp; Sacramento",,-87.700867,41.877318,FS,"Jackson &amp; Sacramento",126,Point,In Service,JACKSON,32
-87.703146999,41.880952001,Madison & Albany,CHICAGO,ALBANY (east leg),EB,"Madison &amp; Albany",N20,-87.703147,41.880952,NS,"Madison &amp; Albany",20,Point,In Service,MADISON,417
-87.700616776,41.902973074,Division & Richmond,CHICAGO,RICHMOND,WB,"Division &amp; Richmond",,-87.700617,41.902973,MT,"Division &amp; Richmond",70,Point,In Service,DIVISION,2073
-87.702392023,41.932082043,Diversey & Sacramento,CHICAGO,SACRAMENTO,WB,"Diversey &amp; Sacramento",,-87.702392,41.932082,NS,"Diversey &amp; Sacramento",76,Point,In Service,DIVERSEY,11065
-87.70041486,41.939293978,Belmont & Francisco,CHICAGO,FRANCISCO,EB,"Belmont &amp; Francisco",N77,-87.700415,41.939294,NS,"Belmont &amp; Francisco",77,Point,In Service,BELMONT,7863
-87.701022451,41.961174633,Montrose & Francisco,CHICAGO,FRANCISCO,EB,"Montrose &amp; Francisco",,-87.701022,41.961175,NS,"Montrose &amp; Francisco",78,Point,In Service,MONTROSE,11343
-87.702927654,41.975899789,Foster & Virginia,CHICAGO,VIRGINIA,WB,"Foster &amp; Virginia",,-87.702928,41.9759,NS,"Foster &amp; Virginia","92,93",Point,In Service,FOSTER,4816
-87.702796163,41.975659095,Foster & Virginia,CHICAGO,VIRGINIA,EB,"Foster &amp; Virginia",,-87.702796,41.975659,MT,"Foster &amp; Virginia","92,93",Point,In Service,FOSTER,4775
-87.701489,41.986778,Lincoln & Francisco,CHICAGO,FRANCISCO,SEB,"Lincoln &amp; Francisco",,-87.701489,41.986778,NS,"Lincoln &amp; Francisco",11,Point,In Service,LINCOLN,1362
-87.699525,41.992256,California & Glenlake,CHICAGO,GLENLAKE,SB,"California &amp; Glenlake",,-87.699525,41.992256,NS,"California &amp; Glenlake",93,Point,In Service,CALIFORNIA,11880
-87.699643999,41.995839001,California & Rosemont,CHICAGO,ROSEMONT,SB,"California &amp; Rosemont",,-87.699644,41.995839,NS,"California &amp; Rosemont",93,Point,In Service,CALIFORNIA,11878
-87.699539999,42.017421,California & Birchwood,CHICAGO,BIRCHWOOD,NB,"California &amp; Birchwood",,-87.69954,42.017421,NS,"California &amp; Birchwood",93,Point,In Service,CALIFORNIA,11921
-87.699575759,42.021317785,Dodge & Brummel,EVANSTON,BRUMMEL,SB,"Dodge &amp; Brummel",,-87.699576,42.021318,NS,"Dodge &amp; Brummel","93,97",Point,In Service,DODGE,3621
-87.69613919,41.691513533,111th Street & Sacramento,CHICAGO,SACRAMENTO,EB,"111th Street &amp; Sacramento",,-87.696139,41.691514,NS,"111th Street &amp; Sacramento",112,Point,In Service,111TH STREET,12394
-87.696270808,41.706351922,3000 W 103rd Street,CHICAGO,3000 WEST RR CROSSING,WB,3000 W 103rd Street,,-87.696271,41.706352,NS,3000 W 103rd Street,103,Point,In Service,103RD STREET,12201
-87.69742593,41.764403801,71st Street & Sacramento,CHICAGO,SACRAMENTO,EB,"71st Street &amp; Sacramento",,-87.697426,41.764404,FS,"71st Street &amp; Sacramento","67,94",Point,In Service,71ST STREET,15195
-87.69818544,41.779122755,63rd Street & Sacramento,CHICAGO,SACRAMENTO,WB,"63rd Street &amp; Sacramento",N63,-87.698185,41.779123,NS,"63rd Street &amp; Sacramento",63,Point,In Service,63RD STREET,3261
-87.698465315,41.793542624,55th Street & Sacramento,CHICAGO,SACRAMENTO,EB,"55th Street &amp; Sacramento",N55,-87.698465,41.793543,FS,"55th Street &amp; Sacramento",55,Point,In Service,55TH STREET,10513
-87.696021316,41.868132366,California & Fillmore,CHICAGO,FILLMORE,SB,"California &amp; Fillmore",,-87.696021,41.868132,FS,"California &amp; Fillmore",94,Point,In Service,CALIFORNIA,16100
-87.696044,41.869309,California & Taylor,CHICAGO,TAYLOR,SB,"California &amp; Taylor",,-87.696044,41.869309,NS,"California &amp; Taylor",94,Point,In Service,CALIFORNIA,4240
-87.69841231,41.87747899,Jackson & Francisco,CHICAGO,FRANCISCO,WB,"Jackson &amp; Francisco",,-87.698412,41.877479,NS,"Jackson &amp; Francisco",126,Point,In Service,JACKSON,18117
-87.696483469,41.877495847,Jackson & California,CHICAGO,CALIFORNIA,WB,"Jackson &amp; California",,-87.696483,41.877496,FS,"Jackson &amp; California",126,Point,In Service,JACKSON,120
-87.69631,41.87933,California & Wilcox,CHICAGO,WILCOX,SB,"California &amp; Wilcox",,-87.69631,41.87933,NS,"California &amp; Wilcox",94,Point,In Service,CALIFORNIA,4231
-87.696374612,41.880891005,California & Madison,CHICAGO,MADISON,SB,"California &amp; Madison",,-87.696375,41.880891,FS,"California &amp; Madison",94,Point,In Service,CALIFORNIA,14612
-87.696007649,41.88100858,Madison & California,CHICAGO,CALIFORNIA,EB,"Madison &amp; California",N20,-87.696008,41.881009,FS,"Madison &amp; California",20,Point,In Service,MADISON,420
-87.696847761,41.898174256,California & Walton,CHICAGO,WALTON,SB,"California &amp; Walton",,-87.696848,41.898174,NS,"California &amp; Walton",94,Point,In Service,CALIFORNIA,15861
-87.699460999,41.902842,Division & Francisco,CHICAGO,FRANCISCO,EB,"Division &amp; Francisco",,-87.699461,41.902842,NS,"Division &amp; Francisco",70,Point,In Service,DIVISION,2001
-87.696981095,41.903026156,California & Division,CHICAGO,DIVISION,SB,"California &amp; Division",,-87.696981,41.903026,NS,"California &amp; Division",94,Point,In Service,CALIFORNIA,3019
-87.697223502,41.910113737,North Ave & California,CHICAGO,CALIFORNIA,EB,"North Ave &amp; California",,-87.697224,41.910114,NS,"North Ave &amp; California",72,Point,In Service,NORTH AVENUE,890
-87.697403408,41.921796207,California & Palmer,CHICAGO,PALMER,SB,"California &amp; Palmer",,-87.697403,41.921796,NS,"California &amp; Palmer",94,Point,In Service,CALIFORNIA,3007
-87.697090157,41.922659844,Milwaukee & California,CHICAGO,CALIFORNIA,SEB,"Milwaukee &amp; California",,-87.69709,41.92266,FS,"Milwaukee &amp; California",56,Point,In Service,MILWAUKEE,17013
-87.697330143,41.924983113,California & Fullerton,CHICAGO,FULLERTON,NB,"California &amp; Fullerton",,-87.69733,41.924983,FS,"California &amp; Fullerton",94,Point,In Service,CALIFORNIA,17337
-87.697837,41.937648,California & Barry,CHICAGO,BARRY,SB,"California &amp; Barry",,-87.697837,41.937648,NS,"California &amp; Barry",94,Point,In Service,CALIFORNIA,2997
-87.697668775,41.937462477,California & Barry,CHICAGO,BARRY,NB,"California &amp; Barry",,-87.697669,41.937462,NS,"California &amp; Barry",94,Point,In Service,CALIFORNIA,3201
-87.697913,41.940325,California & Melrose,CHICAGO,MELROSE,SB,"California &amp; Melrose",,-87.697913,41.940325,NS,"California &amp; Melrose",94,Point,In Service,CALIFORNIA,2995
-87.698962,41.979388,California & Balmoral,CHICAGO,BALMORAL,NB,"California &amp; Balmoral",,-87.698962,41.979388,NS,"California &amp; Balmoral",93,Point,In Service,CALIFORNIA,11899
-87.699405,41.988648001,California & Thorndale,CHICAGO,THORNDALE,SB,"California &amp; Thorndale",,-87.699405,41.988648,NS,"California &amp; Thorndale",93,Point,In Service,CALIFORNIA,11882
-87.699234647,41.990553499,Peterson & California,CHICAGO,CALIFORNIA,WB,"Peterson &amp; California",,-87.699235,41.990553,NS,"Peterson &amp; California",84,Point,In Service,PETERSON,11490
-87.699421362,42.019399224,Howard & California/Dodge,EVANSTON,DODGE-CALIFORNIA,WB,"Howard &amp; California/Dodge",,-87.699421,42.019399,NS,"Howard &amp; California/Dodge",97,Point,In Service,HOWARD,3523
-87.699244049,42.030587623,Dodge & Monroe,EVANSTON,MONROE,NB,"Dodge &amp; Monroe",,-87.699244,42.030588,NS,"Dodge &amp; Monroe","93,206",Point,In Service,DODGE,14364
-87.699089519,42.03557743,Dodge & Lee,EVANSTON,LEE,NB,"Dodge &amp; Lee",,-87.69909,42.035577,NS,"Dodge &amp; Lee","93,206",Point,Flag,DODGE,14368
-87.699011613,42.039190923,Dodge & Crain,EVANSTON,CRAIN,NB,"Dodge &amp; Crain",,-87.699012,42.039191,NS,"Dodge &amp; Crain","93,206",Point,In Service,DODGE,14372
-87.698977692,42.042601278,Dodge & Greenwood,EVANSTON,GREENWOOD,NB,"Dodge &amp; Greenwood",,-87.698978,42.042601,NS,"Dodge &amp; Greenwood","93,206",Point,Flag,DODGE,14376
-87.698852278,42.044292135,Lake & Dodge,EVANSTON,DODGE,WB,"Lake &amp; Dodge",,-87.698852,42.044292,NS,"Lake &amp; Dodge",206,Point,Flag,LAKE,13134
-87.698829925,42.048220464,Dodge & Church,EVANSTON,CHURCH,NB,"Dodge &amp; Church",,-87.69883,42.04822,NS,"Dodge &amp; Church","93,206",Point,Flag,DODGE,13135
